Tweet Id	Target	Stance	Opinion Towards	Sentiment	full_text
1288161624692531206	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	other	
1289547150720811009	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	other	
1252854537896906752	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	other	
1289884475363430400	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	@Phreadys Absolutely not.  The least evil thing he’s done is to be in a conflict of interest.  That alone is enough.  #FireFauci
1285481286950424578	fauci	NONE	3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)	other	@ABC Is he cutting money still for the testing?! #IStandWithFauci
1284260745937661952	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	Mask mandates in stores have zero to do with “slowing the spread”, and everything to do with them not wanting to be stuck with the pallets full of masks they just received from China.   I said what I said🤷🏼‍♀️ #CovidHoax #Scamdemic #FauciTheFraud
1249269856656072704	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	@readyletsgo27 @TW42590118 @DailyCaller Can this very foolish mayor be recalled or removed? This is not commie Russia or China or North Korea. People are getting carried away with fear and narcissism. What's going on? WHat is wrong with you people? #coronavirus #FireFauci
1260539387227455489	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	@BillGates Did you vaccine your children @BillGates ?do you take the flu shot ever year??Are you going to be the first to have the corona virus vaccine?? You are a joke. You can’t deceive anyone anymore, the world is waking for your fake pandemic, vaccines and lies! You and #FauciTheFraud
1290715873414721536	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	
1288648268042444800	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	@realDonaldTrump Again can’t stop tweeting about something with his name in it...sad! #TrumpVirus #TrumpKillsTexas #TrumpFailedAmerica #IStandWithFauci
1289619624519114752	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	
1286456385417490435	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	pos	@Acosta We are on a roll! Let’s keep it going! #FireFauci
1283547961826435072	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	other	@Alyssafarah @realDonaldTrump For now. #FireFauci
1285356228210761731	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	@LindseyGrahamSC FFS- he is the supposed leader of the free world and it’s taken NEGATIVE POLL NUMBERS, NOT THE 140,000+ DEAD AMERICANS to make him promote mask wearing! #TooLittleTooLate #IStandWithFauci
1285367477220720645	fauci	NONE	3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)	other	@HeyTammyBruce He never had it. #FireFauci
1283146419986149376	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	@StateDept @realDonaldTrump If DEATH is the human condition, then ABSOLUTELY! WE'RE # 1!  #COVIDIOT #TrumpIsANationalDisgrace #TrumpTraitor #TrumpLiesAmericansDie #IStandWithFauci
1284680137934602241	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	
1283105340859588608	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	other	@MollyJongFast Yeah.  ❤️💕❤️ We love you all but, some are sick and irresponsible. Please be better so we can be with you all again!!! If you do, I’ll make you maple pancakes and poutine!! Xoxo #WearAMask #SocialDistancing #FauciIsAHero
1283179769207676933	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	other	
1282138474196242432	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	other	
1278513982286868481	fauci	NONE	3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)	other	
1283203228625059842	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	@RudyGiuliani Shut it mob boy. #TrumpVirus #BountyGateAintGoingAway #Deplorables #GoJoe2020 #IStandWithFauci
1287442695435071489	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	@realDonaldTrump 146,632 deaths. 4,197,184  cases. Covid growing exponentially. Only 15.2% tested. STILL NO PLAN. 43 million unemployed. US soldiers being murdered by Russia @realdonaldtrump @gop @vp @whitehouse @lindseygrahamsc FAILED AMERICA   #trumpownseverydeath #trumpgenocide #faucihero
1283898961619755010	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	@Jaden_Reports @gtconway3d Who is more irresponsible? Gov Kemp or #IdiotInChief #TrumpVirus #Biden #StandWithFauci
1285705428475817985	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	
1283908599677366286	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	
1260239984059170816	fauci	NONE	3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)	other	#DrFauci We’re going in the right direction but we don’t have total control” over #coronavirus. #SenateLive
1285786600215949314	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	
1280229474701885446	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	
1283238909095419910	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	@JuddApatow @TheDemocrats Testing working to welll ?! What in the hell does that mean ?! #IStandWithFauci
1284605503084146694	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	
1284632853024845824	fauci	NONE	3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)	other	@catturd2 Amen & #FireFauci
1252816374310694914	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	Hackers release the emails, texts of what's really going on. The streets NEED ya'll. 🏁 #BREAKING #5G #COVID19 #BillGates #DrFauci #WHO #cdc #coronavirus #WuhanVirus #censorship #GatesFoundation
1284652155106975745	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	
1277807999164329984	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	other	Dr. Fauci needs to legalize marijuana as an alternative cure for covid19 survivors asap which means legalize in all 50 states or its #FireFauci
1247347532344295425	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	
1283595097171345409	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	pos	If everyone in the US wears a mask for the next two months we can control the pandemic.  I hear people say, I don’t want to wear a mask and decide my own health. You wearing a mask protects me. Me wearing a mask protects you!  #facemasks #WHO #IStandWithFauci
1285278312999170048	fauci	NONE	3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)	other	@AmyAlex63 @soledadobrien Back atcha. #FireFauci
1280215486152597509	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	
1256789885803003904	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	other	
1290024383730331648	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	other	@MariaSMBO1 Birx is good, but #FireFauci
1287025682673893376	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	
1248393293936750594	fauci	NONE	3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)	other	Wonder will there be a time when employees will be tested before reporting to work as we wait for the race for the #COVID19 vaccine and/or cure?  #DrFauci may have an answer.
1256667674735783943	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	other	"#Trump WH forbids #DrFauci from testifying before the House of Representatives (controlled by #Dems).  Hwvr, Trump WH *will* allow #Fauci to testify before #MoscowMitch""s Senate b/c controlled by #GOP.  This is no time to play politics &/or censor the truth.  #CoronavirusUSA"
1281473079453945856	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	@CNN “Blindfolders on and covering your ears”... just add a mask and you have most @TheDemocrats #FauciTheFraud
1260520896600649728	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	other	
1283086865101279232	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	
1283366474053189642	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	pos	
1278310210667495425	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	@DanielBrown53 @notyetagm @Flyfredi @nytimes He is right. The death rate is down over 90%. Sadly the public is unable to think or reason for themselves and they expect the media to do all their thinking and reasoning for them. #firefauci
1283776412269391873	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	@drdavidsamadi He is disgusting!! #FireFauci
1282635402105561091	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	
1284946048302153728	fauci	NONE	3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)	other	@SexCounseling Of course! #FireFauci
1282546455425802240	fauci	NONE	3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)	other	Wealth attracts friends as honey draws flies, but poor people are avoided like a plague. Proverbs 19:4 😷 😱 #coronavirus  #DrFauci
1270744071368249345	fauci	NONE	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	other	Fauci popped up in the news cycle today.  Do his models show round 2 of the coronavirus has started?  Is it time to start hoarding again? #FireFauci
1282794865194041345	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	@hossehenad @inittowinit007 @tedcruz 👏🏼👏🏼👏🏼👏🏼👏🏼 Don’t wear a mask‼️ Only 🐑 wear mask. #FauciTheFraud
1248793765696942080	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	
1285366470675849216	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	The fact that the market rose today in the middle of a pandemic with no vaccine 25% of the population unemployed with more shut downs ahead may indicate to some socialists that this may not be the indicator of economic well being we should rely on.#IStandWithFauci
1269646972811689987	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	other	@Newsweek #DrFauci Do you consider manipulation of data, lack of transparency of #Covid19 infection, death rates by #Republican govs in #Florida #Alabama #Arizona #Texas #Georgia to be equally harmful to ability to control #coronaviruspandemic? .@CDCgov #voteGOPout #voteBLUEtoSaveAmerica
1250094620832198656	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	
1289522931240861696	fauci	NONE	3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)	other	
1280467949258567682	fauci	NONE	3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)	other	
1285986379202256896	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	
1256132066577731584	fauci	NONE	3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)	other	Win up too $4,000 in Quicken Loans Quickly sweepstakes!!! #COVID19 #Trump2020 #TrumpPressConference #sweepstakes #giveaway #DrFauci #whiteprivilege
1268160405714669570	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	🛑 Remember:  ❌ No Trumper gave any shit about overworked hospital staffs ❌ Said hospitals empty, #Covid19 is less dangerous than flu ❌ Wanted to fire #DrFauci ❌ Demanded to be on streets   Now that they have these things going on for them...
1260217804403494922	fauci	NONE	3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)	other	Now watching opening statements during the Senate hearing.  #COVID19  #DrFauci
1260277094229000192	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	"@IngrahamAngle You are only an ""expert"" when you make more correct predictions than wrong ones.  #TheExperts #Covid19 #RandPaul #DrFauci"
1287494726137020423	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	
1249687513767297024	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	Looks like shooting the messenger is the order of the day in the Trump White House - again. #COVID19 #FireFauci
1288449236372205569	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	Crap Peter Navarro just called @realDonaldTrump a genius. Peter you're on drugs. @peternavarro45 you're a whackadoo.  #TrumpsGestapo  #TrumpVirus  #PutinsGOP  #PutinsPuppets   #BountyGate   #IStandWithFauci
1241134701491957760	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	@PlanetFitness  why tf r u pulling money out of my account when i can’t even go to the gym now ???  This is a lockdown.  Thieves !!! #planetfitness #coronavirus  #Covid_19  #FridayThoughts #DrFauci #CoronavirusPandemic #lockdown  #
1284292212600127488	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	@AxHartz @jonlionfineart2 That's just bullshit. You are obviously parroting the Trump line. But there's never been a more corrupt administration than Trump's,  so you're not in a position to judge.  #TrumpCorruption  #TrumpLiesAmericansDie  #FauciIsAHero
1283769718004789254	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	@ThePubliusUSA 137,420 deaths. 3,499,771 cases. Covid growing exponentially. Only 11.8% tested. STILL NO PLAN. 42 million unemployed. US soldiers being murdered by Russia @realdonaldtrump @gop @vp @whitehouse @lindseygrahamsc FAILED AMERICA   #trumpownseverydeath #trumpgenocide #FauciIsAHero
1286681643319726080	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	other	
1260243947303157763	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	pos	
1285203923628744704	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	
1260215765439057920	fauci	NONE	3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)	other	The US Senate is about to hear testimony from members of the WH coronavirus taskforce starting w/ #DrFauci followed by the heads of the CDC and FDA as well as the Asst Sec for health. #Covid_19
1259937728814342144	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	other	
1285607624436789249	fauci	NONE	3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)	other	
1290087611260964864	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	@Craig_A_Spencer Do trusted authorities include those who start with a lie? #FireFauci
1256464591812358144	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	pos	
1284110120591532038	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	It’s official, if Georgians listen to @GovKemp we will continue to have more COVID spread and rising case numbers. He has politicized this pandemic and put money over people. #COVID19 #Useless #ListenToFauci
1248514671939813376	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	pos	@GrantWahl @DrTomFrieden @DrNancyM_CDC @Craig_A_Spencer - @Craig_A_Spencer has a huge heart ❤️ & brain 🧠 and courage 🐅  And sings 🎵 a clarion call to save lives!   We are indebted to him as are his Patients whos hands he holds.  #DrCraigASpencer  #CoronavirusNewYork #Coronavirus #DrFauci  @nirav_mainecdc @realDonaldTrump
1278231769574248448	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	@TimRunsHisMouth What is that? He starts making fun of him and switches to being all smiley?! #CreepyJoe #FireFauci
1275967235513896960	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	
1286023000672710656	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	
1286860353847152641	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	
1285866513761804288	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	other	
1283207740471545856	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	@realDonaldTrump Did I miss something? Have 130000 American children been slaughtered in addition to the Americans who have perished due to your incompetence? Make no mistake, bonespurs, their blood is on your hands. #TrumpVirus  #TrumpGolfsAmericansDie  #TrumpIsNotWell #IStandWithFauci
1289702900977942529	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	
1260812209439027201	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	
1260234250198093825	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	"Ok...so...Did I hear #DrFauci correctly??  They started developing a vaccine for #COVID19 IN JANUARY?? 🤨 @realDonaldTrump Why was a vaccine in development if the #coronavirus was ""a hoax"" and if it was ""going to disappear??! 😡"
1284828311710044162	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	@IngrahamAngle @JennaEllisEsq Put critical thinking aside and never include all the facts #FireFauci
1286474209347084289	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	@SharkeyShyster @CNN Using his software OR taking multiple dosages of his vaccine!  Either way, the man gets richer and more powerful!  It's like he's check-mated the world.  #BillGates #ExposeGates #investigateBillGates #FauciFraud
1283647791542263808	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	@thomaskaine5 The rich are buying the stocks because they are cheep. They just want to own MORE, MORE, MORE. They want to own every last piece of the pie. Screw the little guys, we can die in the streets. As long as we make the food and nanny their kids.#trumpkillsus #TrumpVirus #FauciIsAHero
1260383090377207808	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	
1289736857937309696	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	@CDCgov @CityOfDubuque VIOLATION of PRIVACY Wake UP LOCALS @CityOfDubuque @dbqschools @KCRG U R NOT LOCKING US DOWN & CLOSING SCHOOLS W/OUT A FIGHT! #MAGA #KAG #WWG1WGA_GLOBAL #Patriots #PatriotsUnited #America #Iowa #COVID19 #FauciFraud
1260216041780776961	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	@CNN It's a little late. Almost everybody is out already. It's only a matter of time before ppl forget & return to their unsanitary habits anyway. #DrFauci #coronavirus #COVID19
1289550938982748160	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	
1249766378611134464	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	
1277466515659513859	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	pos	@Crzy4life @VincentCrypt46 Awesome video. Never underestimate the power of prayer! 🇺🇸🙏🏼 #FireBirx #FireFauci
1282897836623855617	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	@realDonaldTrump Unless you’re Roger Stone who lied, was convicted by a jury, and sentenced. Then, he says he could have turned against you-and bingo—a get out of jail pass. Law and order? Nope. Quid pro quo. #Resist #Biden2020 #StandWithFauci
1280940555669778447	fauci	NONE	3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)	other	@Liz_Wheeler How fast can he pack? #FireFauci
1283243647442583552	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	@CNN Well that’s scary ! Wtf why is this happening? Why is there such secrecy on this #COVID19 #IStandWithFauci
1284904642229542912	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	
1278269555815534592	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	
1283994719262060545	fauci	NONE	3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)	other	
1286052876796616704	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	@Lrihendry No thanks. I’m done w/ the #Plandemic. He & I just aren’t going to agree #FireFauciNow
1268376888357138435	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	Is #COVID19 no longer a threat? Is Social distancing no longer a thing? Is Dr. Birx literally throwing up all over her beautiful scarves? Asking for a friend. @ChrisCuomo @CDCgov #COVIDー19 #coronavirus #DrFauci
1251626687139176448	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	
1282780161058803714	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	pos	Science is real. #COVID19 #IStandWithFauci
1273238614269296642	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	other	
1246595740153110529	fauci	NONE	3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)	other	
1251644424775401474	fauci	NONE	3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)	neg	
1289375520380129285	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	other	
1280278463388307456	fauci	NONE	3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)	other	
1283267953643773955	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	
1287772908912246784	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	
1284527980966903808	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	
1285336028123930625	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	@DeAnna4Congress He has time for this in the middle of a pandemic? Seriously? #FireFauci
1270817507142701056	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	
1283465132018819072	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	@realDonaldTrump Yeah, he should just gas them, run to a church he's never been to, hold a bible upside down, then cower in a bunker. #BunkerBoyTrump #TrumpGenocide #StandWithFauci
1260300151547142145	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	BREAKING: Los Angeles County’s stay-at-home orders  extended for the next 3 months - KTLA  They can’t arrest everyone.   #COVID19 #DrFauci
1285270863978340353	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	
1249157572139122688	fauci	NONE	3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)	neg	
1290543820069695489	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	other	
1283642518551302146	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	An Arizona teacher, taught summer school with 2 coworkers. They all caught COVID, and she died. @realDonaldTrump was asked about her death,he said, “schools must open”. Then he pivoted to bragging about the NASDAQ. #TrumpFailedAmerica #TrumpResignNow #TrumpKillsUs #FauciIsAHero
1283770296844066823	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	@IngrahamAngle So what was that Lockdown in March/April/May 2020?  Biden's lockdown?  #FauciIsAHero
1252020741488459778	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	
1267987444152053761	fauci	NONE	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	other	"@CNN Really wondering if we should believe what #DrFauci says. This was what he said on March 8th: ""It will take at least a year to a year in a half to have a vaccine we can use,"" said National Institute of Allergy and Infectious Diseases (NIAID) director Anthony Fauci, MD.  #COVID19"
1248453070997950466	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	pos	
1281259683962064900	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	I'm tired of this #hoax!  #CV19 #recallwhitmer #FireFauci
1285990589553504258	fauci	NONE	3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)	other	“The virus doesn’t read talking points,” @DrTomFrieden said. “The #virus doesn’t watch news shows. The virus just waits for us to make mistakes. And when we make mistakes, as TX, FL, SC, & AZ did, the virus wins. When we ignore science, the virus wins.” #COVID19 #IStandWithFauci
1287046670652452864	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	@KFILE Sinclair can broadcast this totally debunked BS all day every day and it won’t make it true any more than Trump’s lies that he repeats all day every day. #TrumpLiesAmericansDie #TrumpLiesEverytimeHeSpeaks #IStandWithFauci
1237800624294486016	fauci	NONE	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	other	"#DrFauci said #covid19 is ""10 times more lethal than the seasonal #flu."" The seasonal flu kills 250-650,000 people in the US, alone, every year. That means, if we don't get control of this, we could expect 2.5 to 6.5 Million people could die from #Coronavirus in the US, alone."
1282824980246532096	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	Masks don’t work or #newsome wouldn’t be shutting it down guess same can be said about #SocialDistancing #Libtards #CuomoKilledGrandma #RecallGavin2020 #VoteRED2020RemoveEveryDemocrat #VoteRedToSaveAmerica #BidenIsARacist #coronavaccine #FireFauci
1277982618839969795	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	
1245687078177865728	fauci	NONE	3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)	other	#realtors are working in the #Nashville market. People are buying and selling & I will help you navigate the #realestate road safely.  #precautions #COVID19 #COVID19Pandemic #remotelearning #DrFauci #realtor #homes
1287044551191007232	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	@sami_yarbrough @atensnut This kind of FALSE testing is happening in ALL states. My husband is in sales and has talke to many in who were sent positive results sent to them they NEVER TOOK THE TEST 😡#FauciTheFraud
1280661576932945920	fauci	NONE	3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)	other	
1290717987872411648	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	
1282632939860361225	fauci	NONE	3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)	other	
1283645365497892864	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	@MeidasTouch Because he did! I couldn't have predicted the depths to which he has failed us!  #TrumpFailedAmerica! #CheetoMcAsshat #DonnieDollhands #AmericaorTrump #FactsoverFiction #DelusionalDonnie #TrumpisNotWell  #ByeDonJr #KidsLivesMatter #TrumpVirus #Biden2020Landslide #FauciIsAHero
